X,Y,OBJECTID,CASE_ID,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,COUNTY,CITY_TIMS,POINT_X,POINT_Y,CRASH_TYPE,YEAR
-118.159460339617,34.0108804258009,8980,8086261,2016,2016/05/21 00:00:00+00,1220,6,TELEGRAPH RD,TRIGGS AV,W,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,LOS ANGELES,COMMERCE,-118.15944817,34.01087557,AUTO-PEDESTRIAN,2022
-118.213202282287,33.9302049640042,8981,8086442,2016,2016/06/28 00:00:00+00,1741,2,PEACH ST,IMPERIAL HWY, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LYNWOOD,-118.21319011,33.93020012,AUTO-BICYCLIST,2022
-118.116718705098,33.9259682695248,8982,8086639,2016,2016/06/17 00:00:00+00,0001,5,WOODRUFF AV,STEWART AND GRAY RD,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,DOWNEY,-118.11670655,33.92596342,AUTO-AUTO,2022
-118.159242224153,34.6605749278288,8983,8086645,2016,2016/07/05 00:00:00+00,2354,2,AVENUE L,CINEMA AV,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LANCASTER,-118.15923,34.66057,AUTO-PEDESTRIAN,2022
-118.105392696506,34.6750338022603,8984,8086649,2016,2016/07/02 00:00:00+00,1806,6,AVENUE K,13TH ST EAST,E,N,N, , ,2,0,2,2,0,0,0,0,0,0,0,2,LOS ANGELES,LANCASTER,-118.10538048,34.67502887,AUTO-AUTO,2022
-118.437488489771,34.0604739155526,8985,8086857,2016,2016/07/03 00:00:00+00,0240,7,WILSHIRE BL,SELBY AV,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.43747627,34.06046907,AUTO-PEDESTRIAN,2022
-118.302795836358,34.0436148518879,8986,8086862,2016,2016/07/01 00:00:00+00,1235,5,VENICE BL,ARDMORE AV,E,N,N, , ,2,0,2,1,1,0,0,2,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.30278364,34.04361,AUTO-PEDESTRIAN,2022
-118.433310964697,34.0033618296633,8987,8086891,2016,2016/06/28 00:00:00+00,1000,2,CENTINELLA AV,VENICE BL,S,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.43329875,34.00335699,AUTO-BICYCLIST,2022
-118.478632321757,33.9956748967726,8988,8086892,2016,2016/06/29 00:00:00+00,0855,3,PACIFIC,ROSE AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.4786201,33.99567006,AUTO-PEDESTRIAN,2022
-118.478632321757,33.9956748967726,8989,8472074,2017,2017/08/28 00:00:00+00,1335,1,ROSE AV,PACIFIC AV,S,Y,N, , ,2,0,2,1,1,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.4786201,33.99567006,AUTO-PEDESTRIAN,2022
-117.959932246461,34.0173949381546,8990,8086969,2016,2016/06/30 00:00:00+00,1500,4,HACIENDA BL,DON JULIAN RD, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,INDUSTRY,-117.95992011,34.01739007,AUTO-AUTO,2022
-118.111882208612,34.579027171435,8991,8086984,2016,2016/06/11 00:00:00+00,1424,6,10TH ST EAST,AVENUE Q-9,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,PALMDALE,-118.11187,34.57902225,AUTO-PEDESTRIAN,2022
-118.102832286697,34.5726549311392,8992,8087089,2016,2016/06/18 00:00:00+00,1343,6,15TH ST EAST,AVE R, ,Y,N, , ,2,0,5,1,1,3,0,0,0,0,0,0,LOS ANGELES,PALMDALE,-118.10282008,34.57265001,AUTO-AUTO,2022
-118.330892265794,33.978714933302,8993,8087746,2016,2016/06/29 00:00:00+00,1755,3,CRENSHAW BL,66TH PL, ,Y,N, , ,2,0,3,1,2,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.33088007,33.97871009,AUTO-AUTO,2022
-118.278710086061,33.9600921735485,8994,8087747,2016,2016/06/30 00:00:00+00,0240,4,MANCHESTER AV,BROADWAY ST,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.2786979,33.96008733,AUTO-PEDESTRIAN,2022
-118.309501994465,34.0000648467111,8995,8087748,2016,2016/06/23 00:00:00+00,1855,4,48TH ST,WESTERN AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.3094898,34.00006,AUTO-BICYCLIST,2022
-118.30942228915,34.0000658819304,8996,8939176,2019,2019/10/19 00:00:00+00,2020,6,W 48TH ST,S WESTERN AV,W,N,N, , ,1,1,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.3094101,34.00006104,AUTO-AUTO,2022
-118.300202192558,34.0037213073424,8997,8087925,2016,2016/07/02 00:00:00+00,0010,6,NORMANDIE AV,VERNON AV,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.30019,34.00371646,AUTO-PEDESTRIAN,2022
-118.30243230161,33.9823548747911,8998,8087927,2016,2016/07/11 00:00:00+00,2040,1,HALLDALE AV,GAGE AV, ,Y,N, , ,2,0,2,2,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.30242011,33.98235003,AUTO-AUTO,2022
-118.519786930811,34.2646362438968,8999,8088216,2016,2016/06/30 00:00:00+00,1320,4,WHITE OAK AV,CHATSWORTH ST,S,N,N, , ,2,0,2,1,0,1,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.51977468,34.26463138,AUTO-PEDESTRIAN,2022
-118.536102282735,34.257264971904,9000,8088223,2016,2016/06/24 00:00:00+00,2300,5,DEVONSHIRE ST,RESEDA BL, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.53609003,34.25726011,AUTO-AUTO,2022
-118.442452263032,33.956424864495,9001,8088410,2016,2016/07/12 00:00:00+00,0010,2,PERSHING DR,MANCHESTER AV, ,Y,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.44244005,33.95642003,AUTO-AUTO,2022
-118.272652308523,34.003834919234,9002,8090161,2015,2015/04/07 00:00:00+00,0030,2,VERNON,SAN PEDRO, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.27264012,34.00383007,AUTO-PEDESTRIAN,2022
-118.42255223954,34.2012049019098,9003,8090216,2016,2016/06/29 00:00:00+00,1225,3,SHERMAN WY,FULTON AV, ,Y,N, , ,2,0,4,1,1,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.42254001,34.20120004,AUTO-AUTO,2022
-118.42255098642,34.2012034402636,9004,8569660,2018,2018/03/10 00:00:00+00,2040,6,SHERMAN WY,FULTON AV, ,Y,N, , ,2,0,4,1,0,3,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.42253876,34.20119858,AUTO-AUTO,2022
-118.500484208505,34.2720518856219,9005,8090370,2016,2016/07/13 00:00:00+00,2050,3,SAN FERNANDO MISSION BL,BALBOA BL,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.50047196,34.27204702,AUTO-PEDESTRIAN,2022
-118.248609265876,34.0263248229769,9006,8090630,2016,2016/06/20 00:00:00+00,0327,1,16TH ST,CENTRAL AV,E,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.24859708,34.02631997,AUTO-AUTO,2022
-118.265282187168,34.0097878202851,9007,8090634,2016,2016/06/26 00:00:00+00,0350,7,AVALON BL,40TH PL,S,N,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.26527,34.00978297,AUTO-AUTO,2022
-118.205939090407,34.046001987113,9008,8090740,2016,2016/06/25 00:00:00+00,0700,6,CESAR E CHAVEZ,FICKETT ST,W,N,N, , ,2,0,2,2,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.20592691,34.04599713,AUTO-PEDESTRIAN,2022
-118.223060283622,34.0448709762342,9009,8090741,2016,2016/06/18 00:00:00+00,2345,6,GLESS ST,3RD ST,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.2230481,34.04486612,AUTO-AUTO,2022
-118.28416709291,34.0441475930948,9010,8090787,2016,2016/06/22 00:00:00+00,2120,3,HOOVER ST,VENICE,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.2841549,34.04414274,AUTO-PEDESTRIAN,2022
-118.284162243618,34.0438049424525,9011,8163133,2016,2016/10/22 00:00:00+00,2035,6,HOOVER ST,VENICE BL,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28415005,34.04380009,AUTO-PEDESTRIAN,2022
-118.284162193628,34.0438405027705,9012,8648293,2017,2017/12/09 00:00:00+00,0140,6,S HOOVER ST,W VENICE BL,N,N,N, , ,1,1,0,0,0,0,1,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28415,34.04383565,AUTO-PEDESTRIAN,2022
-118.345232201719,34.0214748470517,9013,8090918,2016,2016/07/14 00:00:00+00,0545,4,CHESAPEAKE AV,RODEO RD,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.34522,34.02147,AUTO-PEDESTRIAN,2022
-118.328320189641,34.03261484945,9014,8090934,2016,2016/07/18 00:00:00+00,2215,1,ADAMS BL,EDGEHILL BL,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.32830799,34.03261,AUTO-PEDESTRIAN,2022
-118.176343154668,33.7880418301752,9015,8090993,2016,2016/07/07 00:00:00+00,2027,4,ORANGE AV,17TH ST, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LONG BEACH,-118.176331,33.788037,AUTO-PEDESTRIAN,2022
-118.311392313719,33.9891348550744,9016,8091514,2016,2016/03/05 00:00:00+00,1740,6,SLAUSON AV,SAINT ANDREWS PL, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.31138012,33.98913001,AUTO-AUTO,2022
-118.376222209744,34.0570449288556,9017,8508488,2017,2017/11/06 00:00:00+00,1900,1,LA CIENEGA BL,WHITWORTH DR, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.37621,34.05704008,AUTO-BICYCLIST,2022
-118.284133032537,34.0399179227957,9018,8091534,2016,2016/07/15 00:00:00+00,2020,5,HOOVER ST,WASHINGTON BL,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28412084,34.03991307,AUTO-PEDESTRIAN,2022
-118.284130844845,34.0398684385759,9019,8748459,2018,2018/09/30 00:00:00+00,0300,7,HOOVER ST,WASHINGTON BL,N,N,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28411865,34.03986359,AUTO-AUTO,2022
-118.390180059471,34.0266140853248,9020,8092020,2016,2016/06/09 00:00:00+00,1817,4,ROBERTSON BL,WASHINGTON BL,N,N,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,LOS ANGELES,CULVER CITY,-118.39016785,34.02660924,AUTO-AUTO,2022
-118.391346659561,34.0253257447269,9021,8092076,2016,2016/06/18 00:00:00+00,0102,6,WASHINGTON BL,ROBERTSON BL,W,N,N, , ,2,0,3,1,0,2,0,1,0,0,0,0,LOS ANGELES,CULVER CITY,-118.39133445,34.0253209,AUTO-PEDESTRIAN,2022
-118.143717828801,33.9143615767298,9022,8092140,2016,2016/06/11 00:00:00+00,0204,6,BARLIN AV,DEVENIR AV,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,DOWNEY,-118.14370567,33.91435673,AUTO-AUTO,2022
-117.946932145259,34.1453677832794,9023,8092216,2016,2016/06/09 00:00:00+00,2050,4,LAS LOMAS RD,BERNWOOD ST,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,DUARTE,-117.94692,34.1453629,AUTO-PEDESTRIAN,2022
-118.168772210795,33.8855248721606,9024,8092497,2016,2016/06/28 00:00:00+00,0540,2,GARFIELD AV,JACKSON ST, ,Y,N, , ,1,1,1,0,0,1,0,0,0,0,0,0,LOS ANGELES,PARAMOUNT,-118.16876005,33.88552003,AUTO-AUTO,2022
-118.168772210795,33.8855248721606,9025,8106486,2016,2016/07/15 00:00:00+00,0514,5,GARFIELD AV,JACKSON ST, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,PARAMOUNT,-118.16876005,33.88552003,AUTO-PEDESTRIAN,2022
-118.168772210795,33.8855248721606,9026,8166791,2016,2016/11/25 00:00:00+00,2240,5,GARFIELD AV,JACKSON ST, ,Y,N, , ,1,1,0,0,0,0,0,0,0,0,0,0,LOS ANGELES,PARAMOUNT,-118.16876005,33.88552003,AUTO-AUTO,2022
-118.187540239111,33.9486839875228,9027,8093155,2016,2016/07/08 00:00:00+00,1500,5,HILDRETH AV,SOUTHERN AV,S,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,SOUTH GATE,-118.18752807,33.94867914,AUTO-BICYCLIST,2022
-118.121292268943,34.6750049913285,9028,8093175,2016,2016/07/12 00:00:00+00,2135,2,AVE K,5TH ST EAST, ,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LANCASTER,-118.12128005,34.67500006,AUTO-AUTO,2022
-118.156168573687,33.9480268297806,9029,8093833,2016,2016/06/24 00:00:00+00,1146,5,FIRESTONE BL,RYERSON AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,DOWNEY,-118.15615641,33.94802198,AUTO-AUTO,2022
-117.773798747653,34.0465552719913,9030,8094211,2016,2016/06/13 00:00:00+00,0112,1,RT 71,PHILLIPS DR, ,Y,Y,71,5,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,POMONA,-117.77378664,34.04655039,AUTO-BICYCLIST,2022
-118.358100073779,34.2632938527487,9031,8095229,2016,2016/06/13 00:00:00+00,1510,1,WHEATLAND AV,VAIL DR,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.35808785,34.26328898,AUTO-PEDESTRIAN,2022
-118.393872280446,34.273574961563,9032,8095230,2016,2016/06/11 00:00:00+00,1815,6,FOOTHILL BL,OSBORNE ST, ,Y,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.39386005,34.27357009,AUTO-AUTO,2022
-118.393963646871,34.2736292916618,9033,8848473,2019,2019/03/31 00:00:00+00,1100,7,FOOTHILL BL,OSBORNE ST,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.39395142,34.27362442,AUTO-AUTO,2022
-118.255072198356,34.1636474472883,9034,8095288,2016,2016/07/15 00:00:00+00,1534,5,BRAND BL,STOCKER ST,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,GLENDALE,-118.25506,34.16364258,AUTO-PEDESTRIAN,2022
-118.439992339759,34.1721148682784,9035,8353023,2017,2017/04/10 00:00:00+00,1850,1,BURBANK BL,HAZELTINE AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.43998011,34.17211001,AUTO-AUTO,2022
-118.518562341714,34.1624248827484,9036,8095438,2016,2016/07/01 00:00:00+00,1150,5,WHITE OAK AV,VENTURA BL, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.5185501,34.16242003,AUTO-PEDESTRIAN,2022
-118.192421437149,33.7898146795226,9037,8095496,2016,2016/07/23 00:00:00+00,0824,6,PINE AV,PACIFIC COAST HWY,S,N,Y,1,6,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LONG BEACH,-118.19240928,33.78980985,AUTO-AUTO,2022
-118.405282284225,34.1686848998571,9038,8095969,2016,2016/07/05 00:00:00+00,1740,2,CHANDLER BL,WHITSETT AV, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.40527006,34.16868004,AUTO-AUTO,2022
-118.341622316222,34.0834649238035,9039,8096123,2016,2016/07/25 00:00:00+00,1620,1,ORANGE DR,MELROSE AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.34161011,34.08346007,AUTO-AUTO,2022
-118.194235317835,33.7934962001333,9040,8096631,2016,2016/07/24 00:00:00+00,1734,7,20TH ST,PACIFIC AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LONG BEACH,-118.19422316,33.79349137,AUTO-BICYCLIST,2022
-118.483662338633,34.1891549272728,9041,8096659,2016,2016/07/17 00:00:00+00,1050,7,HAYNES ST,WOODLEY AV, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.4836501,34.18915007,AUTO-AUTO,2022
-118.448792258987,34.0231348508109,9042,8096708,2016,2016/08/02 00:00:00+00,1115,2,OCEAN PARK BL,CENTINELA AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.44878004,34.02313001,AUTO-AUTO,2022
-117.765166631862,34.1134255096241,9043,8097309,2016,2016/04/29 00:00:00+00,1308,5,FOOTHILL BL,D ST, ,Y,Y,66,5,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LA VERNE,-117.76515452,34.11342062,AUTO-AUTO,2022
-117.764562129952,34.0942649581753,9044,8097311,2016,2016/05/26 00:00:00+00,0239,4,ARROW HWY,WHITE AV, ,Y,N, , ,2,0,3,2,0,1,0,0,0,0,0,0,LOS ANGELES,LA VERNE,-117.76455002,34.09426007,AUTO-AUTO,2022
-118.335291530795,33.9019348341482,9045,8097345,2016,2016/04/23 00:00:00+00,1830,6,ROSECRANS AV,YUKON AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,HAWTHORNE,-118.33527934,33.90193,AUTO-BICYCLIST,2022
-118.204895170602,33.9291798442841,9046,8097555,2016,2016/07/28 00:00:00+00,2040,4,BIRCH ST,CESAR CHAVEZ LN,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LYNWOOD,-118.204883,33.929175,AUTO-PEDESTRIAN,2022
-118.112135543212,33.7751179029649,9047,8098088,2016,2016/08/02 00:00:00+00,2051,2,7TH ST,E CAMPUS DR,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LONG BEACH,-118.1121234,33.77511307,AUTO-PEDESTRIAN,2022
-118.309055100362,33.9590648423511,9048,8098150,2016,2016/08/07 00:00:00+00,1900,7,87TH ST,WESTERN AV,W,N,N, , ,2,0,3,2,0,1,0,2,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.30904291,33.95906,AUTO-PEDESTRIAN,2022
-118.288240184477,33.9280938394843,9049,8098706,2016,2016/06/13 00:00:00+00,2200,1,116TH PL,HOOVER ST,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.288228,33.928089,AUTO-PEDESTRIAN,2022
-117.940001824234,34.0364968812902,9050,8098908,2016,2016/07/15 00:00:00+00,1546,5,AMAR RD,AILERON AV,E,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,INDUSTRY,-117.93998969,34.03649201,AUTO-AUTO,2022
-118.200212201296,34.1964049340566,9051,8098928,2016,2016/06/05 00:00:00+00,1740,7,CHEVY CHASE DR,HAMPSTEAD RD, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LA CANADA-FLINTRIDGE,-118.20020001,34.19640006,AUTO-AUTO,2022
-117.916602184477,34.0792449471493,9052,8098963,2016,2016/07/26 00:00:00+00,1915,2,ROWLAND AV,LARK ELLEN AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,WEST COVINA,-117.91659005,34.07924007,AUTO-AUTO,2022
-117.936289927428,34.0722094357124,9053,8098983,2016,2016/07/28 00:00:00+00,1307,4,SUNSET AV,RT 10,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,WEST COVINA,-117.93627779,34.07220456,AUTO-PEDESTRIAN,2022
-117.906728600171,34.0472925240541,9054,8099011,2016,2016/07/21 00:00:00+00,1137,4,AROMA DR,AZUSA AV,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,WEST COVINA,-117.90671647,34.04728765,AUTO-PEDESTRIAN,2022
-118.446276328458,34.0244069713815,9055,8099430,2016,2016/07/26 00:00:00+00,1930,2,BUNDY DR,OCEAN PARK BL,E,N,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.44626411,34.02440213,AUTO-AUTO,2022
-117.756507244857,34.0521345237538,9056,8100039,2016,2016/07/31 00:00:00+00,2124,7,REBECCA ST,8TH ST,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,POMONA,-117.75649514,34.05212964,AUTO-PEDESTRIAN,2022
-118.281657178181,33.861418833017,9057,8100045,2016,2016/08/02 00:00:00+00,2240,2,FIGUEROA ST,190TH ST,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,CARSON,-118.281645,33.861414,AUTO-AUTO,2022
-118.063482249031,33.9520149753069,9058,8100214,2016,2016/07/11 00:00:00+00,0941,1,LOS NIETOS RD,JOHN ST, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,SANTA FE SPRINGS,-118.0634701,33.95201012,AUTO-AUTO,2022
-117.748562108508,34.107894890384,9059,8100220,2016,2016/06/27 00:00:00+00,2030,1,FOOTHILL BL,GAREY AV,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,POMONA,-117.74855,34.10789,AUTO-PEDESTRIAN,2022
-118.464981820061,33.999956327797,9060,8100417,2016,2016/07/30 00:00:00+00,2220,6,LINCOLN BL,SUNSET CT,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.4649696,33.99995149,AUTO-PEDESTRIAN,2022
-118.525182306331,34.2012149161601,9061,8100438,2016,2016/07/01 00:00:00+00,2250,5,SHERMAN WY,NEWCASTLE AV, ,Y,N, , ,2,0,5,2,2,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.52517006,34.20121006,AUTO-AUTO,2022
-118.396502251238,34.1576248989871,9062,8101235,2016,2016/07/15 00:00:00+00,1120,5,LAUREL CANYON BL,RIVERSIDE DR, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.39649003,34.15762004,AUTO-PEDESTRIAN,2022
-117.881472160789,34.1140749336213,9063,8101254,2016,2016/08/02 00:00:00+00,2336,2,BARRANCA AV,GLADSTONE ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,GLENDORA,-117.88146003,34.11407005,AUTO-BICYCLIST,2022
-117.881472160789,34.1140749336213,9064,90122396,2016,2016/01/29 00:00:00+00,0910,5,GLADSTONE STREET,BARRANCA AVENUE, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,UNINCORPORATED,-117.88146003,34.11407005,AUTO-BICYCLIST,2022
-117.881474228544,34.1140757755244,9065,91035502,2019,2019/07/13 00:00:00+00,1340,6,BARRANCA AVE,GLADSTONE ST., ,Y,Y, , ,2,0,2,1,1,0,0,0,0,0,0,0,LOS ANGELES,UNINCORPORATED,-117.8814621,34.11407089,AUTO-AUTO,2022
-118.522062343559,34.1708748932476,9066,8101402,2016,2016/07/27 00:00:00+00,2050,3,ZELZAH AV,KILLION ST, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.5220501,34.17087004,AUTO-PEDESTRIAN,2022
-118.519719660625,34.2576348625928,9067,8101447,2016,2016/07/12 00:00:00+00,1500,2,DEVONSHIRE ST,WHITE OAK AV,E,N,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.51970741,34.25763,AUTO-AUTO,2022
-118.523342250858,34.2590785827162,9068,8101479,2016,2016/07/12 00:00:00+00,1245,2,ZELZAH AV,HIAWATHA ST,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.52333,34.25907372,AUTO-PEDESTRIAN,2022
-118.117922899623,34.5776138111472,9069,8101817,2016,2016/06/29 00:00:00+00,1855,3,6TH ST EAST,AVE Q-9,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,PALMDALE,-118.11791069,34.57760889,AUTO-PEDESTRIAN,2022
-118.282610158798,34.1128044000726,9070,8102066,2016,2016/07/15 00:00:00+00,1901,5,LOS FELIZ BL,ROWENA,E,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.28259796,34.11279954,AUTO-BICYCLIST,2022
-118.378721427048,33.8945570609347,9071,8102808,2016,2016/07/11 00:00:00+00,2258,1,AVIATION BL,MARINE AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,MANHATTAN BEACH,-118.37870923,33.89455223,AUTO-PEDESTRIAN,2022
-117.992285225556,33.9440075877891,9072,8104130,2016,2016/08/09 00:00:00+00,2115,2,WHITTIER BL,SANTA GERTRUDES AV E, ,Y,Y,72,5,1,1,0,0,0,0,0,0,0,0,1,0,LOS ANGELES,WHITTIER,-117.99227309,33.94400273,AUTO-AUTO,2022
-118.041912156132,33.9609148871981,9073,8104254,2016,2016/07/09 00:00:00+00,2029,6,GREENLEAF AV,LAMBERT RD, ,Y,N, , ,2,0,4,2,2,0,0,0,0,0,0,0,LOS ANGELES,WHITTIER,-118.04190001,33.96091003,AUTO-AUTO,2022
-118.041912156132,33.9609148871981,9074,8400979,2017,2017/06/11 00:00:00+00,2307,7,LAMBERT RD,GREENLEAF AV, ,Y,N, , ,2,0,4,3,0,1,0,0,0,0,0,0,LOS ANGELES,WHITTIER,-118.04190001,33.96091003,AUTO-AUTO,2022
